src,dst,edge_type
placenta_88,placenta_73,similarity
placenta_88,placenta_81,similarity
placenta_88,placenta_2,similarity
placenta_88,placenta_100,similarity
placenta_88,placenta_86,similarity
placenta_88,placenta_79,similarity
placenta_88,placenta_18,similarity
placenta_89,placenta_33,similarity
placenta_89,placenta_40,similarity
placenta_89,placenta_39,similarity
placenta_89,placenta_44,similarity
placenta_89,placenta_92,similarity
placenta_89,placenta_46,similarity
placenta_89,placenta_110,similarity
placenta_89,placenta_104,similarity
placenta_89,placenta_45,similarity
placenta_89,placenta_107,similarity
placenta_90,placenta_45,similarity
placenta_90,placenta_30,similarity
placenta_90,placenta_95,similarity
placenta_90,placenta_97,similarity
placenta_90,placenta_94,similarity
placenta_90,placenta_64,similarity
placenta_90,placenta_92,similarity
placenta_90,placenta_48,similarity
placenta_90,placenta_29,similarity
placenta_90,placenta_61,similarity
placenta_91,placenta_74,similarity
placenta_91,placenta_2,similarity
placenta_91,placenta_5,similarity
placenta_91,placenta_101,similarity
placenta_91,placenta_80,similarity
placenta_91,placenta_99,similarity
placenta_91,placenta_3,similarity
placenta_91,placenta_55,similarity
placenta_91,placenta_54,similarity
placenta_91,placenta_77,similarity
placenta_92,placenta_110,similarity
placenta_92,placenta_104,similarity
placenta_92,placenta_47,similarity
placenta_92,placenta_40,similarity
placenta_92,placenta_39,similarity
placenta_92,placenta_48,similarity
placenta_92,placenta_30,similarity
placenta_92,placenta_52,similarity
placenta_92,placenta_29,similarity
placenta_92,placenta_45,similarity
placenta_93,placenta_53,similarity
placenta_93,placenta_38,similarity
placenta_93,placenta_24,similarity
placenta_93,placenta_30,similarity
placenta_93,placenta_19,similarity
placenta_93,placenta_40,similarity
placenta_93,placenta_95,similarity
placenta_93,placenta_42,similarity
placenta_93,placenta_23,similarity
placenta_93,placenta_41,similarity
placenta_94,placenta_19,similarity
placenta_94,placenta_41,similarity
placenta_94,placenta_95,similarity
placenta_94,placenta_48,similarity
placenta_94,placenta_29,similarity
placenta_94,placenta_30,similarity
placenta_94,placenta_93,similarity
placenta_94,placenta_105,similarity
placenta_94,placenta_90,similarity
placenta_94,placenta_61,similarity
placenta_95,placenta_53,similarity
placenta_95,placenta_92,similarity
placenta_95,placenta_93,similarity
placenta_95,placenta_39,similarity
placenta_95,placenta_30,similarity
placenta_95,placenta_48,similarity
placenta_95,placenta_19,similarity
placenta_95,placenta_42,similarity
placenta_95,placenta_41,similarity
placenta_95,placenta_40,similarity
placenta_96,placenta_82,similarity
placenta_96,placenta_9,similarity
placenta_96,placenta_2,similarity
placenta_96,placenta_73,similarity
placenta_96,placenta_74,similarity
placenta_96,placenta_18,similarity
placenta_96,placenta_88,similarity
placenta_96,placenta_22,similarity
placenta_96,placenta_49,similarity
placenta_96,placenta_21,similarity
placenta_97,placenta_50,similarity
placenta_97,placenta_90,similarity
placenta_97,placenta_110,similarity
placenta_97,placenta_104,similarity
placenta_97,placenta_43,similarity
placenta_97,placenta_92,similarity
placenta_97,placenta_29,similarity
placenta_97,placenta_52,similarity
placenta_97,placenta_64,similarity
placenta_97,placenta_62,similarity
placenta_98,placenta_8,similarity
placenta_98,placenta_75,similarity
placenta_98,placenta_1,similarity
placenta_98,placenta_16,similarity
placenta_98,placenta_4,similarity
placenta_98,placenta_11,similarity
placenta_98,placenta_73,similarity
placenta_98,placenta_81,similarity
placenta_98,placenta_86,similarity
placenta_98,placenta_79,similarity
placenta_99,placenta_5,similarity
placenta_99,placenta_80,similarity
placenta_99,placenta_55,similarity
placenta_99,placenta_68,similarity
placenta_99,placenta_67,similarity
placenta_99,placenta_101,similarity
placenta_99,placenta_102,similarity
placenta_99,placenta_84,similarity
placenta_99,placenta_87,similarity
placenta_99,placenta_3,similarity
placenta_100,placenta_85,similarity
placenta_100,placenta_84,similarity
placenta_100,placenta_74,similarity
placenta_100,placenta_101,similarity
placenta_100,placenta_79,similarity
placenta_100,placenta_88,similarity
placenta_100,placenta_59,similarity
placenta_100,placenta_18,similarity
placenta_100,placenta_2,similarity
placenta_100,placenta_81,similarity
placenta_101,placenta_82,similarity
placenta_101,placenta_86,similarity
placenta_101,placenta_74,similarity
placenta_101,placenta_2,similarity
placenta_101,placenta_102,similarity
placenta_101,placenta_18,similarity
placenta_101,placenta_55,similarity
placenta_101,placenta_85,similarity
placenta_101,placenta_79,similarity
placenta_101,placenta_81,similarity
placenta_102,placenta_86,similarity
placenta_102,placenta_81,similarity
placenta_102,placenta_85,similarity
placenta_102,placenta_79,similarity
placenta_102,placenta_8,similarity
placenta_102,placenta_82,similarity
placenta_102,placenta_101,similarity
placenta_102,placenta_75,similarity
placenta_102,placenta_78,similarity
placenta_102,placenta_67,similarity
placenta_103,placenta_40,similarity
placenta_103,placenta_23,similarity
placenta_103,placenta_61,similarity
placenta_103,placenta_48,similarity
placenta_103,placenta_19,similarity
placenta_103,placenta_95,similarity
placenta_103,placenta_38,similarity
placenta_103,placenta_94,similarity
placenta_103,placenta_41,similarity
placenta_103,placenta_93,similarity
placenta_104,placenta_97,similarity
placenta_104,placenta_30,similarity
placenta_104,placenta_44,similarity
placenta_104,placenta_110,similarity
placenta_104,placenta_62,similarity
placenta_104,placenta_48,similarity
placenta_104,placenta_45,similarity
placenta_104,placenta_92,similarity
placenta_104,placenta_52,similarity
placenta_104,placenta_89,similarity
placenta_105,placenta_30,similarity
placenta_105,placenta_26,similarity
placenta_105,placenta_97,similarity
placenta_105,placenta_92,similarity
placenta_105,placenta_49,similarity
placenta_105,placenta_64,similarity
placenta_105,placenta_29,similarity
placenta_105,placenta_90,similarity
placenta_105,placenta_94,similarity
placenta_105,placenta_61,similarity
placenta_106,placenta_24,similarity
placenta_106,placenta_26,similarity
placenta_106,placenta_60,similarity
placenta_106,placenta_39,similarity
placenta_106,placenta_25,similarity
placenta_106,placenta_42,similarity
placenta_106,placenta_108,similarity
placenta_106,placenta_36,similarity
placenta_106,placenta_58,similarity
placenta_106,placenta_37,similarity
placenta_107,placenta_108,similarity
placenta_107,placenta_47,similarity
placenta_107,placenta_63,similarity
placenta_107,placenta_110,similarity
placenta_107,placenta_24,similarity
placenta_107,placenta_36,similarity
placenta_107,placenta_89,similarity
placenta_107,placenta_44,similarity
placenta_107,placenta_39,similarity
placenta_107,placenta_46,similarity
placenta_108,placenta_42,similarity
placenta_108,placenta_63,similarity
placenta_108,placenta_53,similarity
placenta_108,placenta_106,similarity
placenta_108,placenta_60,similarity
placenta_108,placenta_39,similarity
placenta_108,placenta_58,similarity
placenta_108,placenta_46,similarity
placenta_108,placenta_36,similarity
placenta_108,placenta_37,similarity
placenta_109,placenta_63,similarity
placenta_109,placenta_53,similarity
placenta_109,placenta_38,similarity
placenta_109,placenta_27,similarity
placenta_109,placenta_20,similarity
placenta_109,placenta_32,similarity
placenta_109,placenta_35,similarity
placenta_109,placenta_57,similarity
placenta_109,placenta_51,similarity
placenta_109,placenta_28,similarity
placenta_110,placenta_92,similarity
placenta_110,placenta_25,similarity
placenta_110,placenta_62,similarity
placenta_110,placenta_89,similarity
placenta_110,placenta_43,similarity
placenta_110,placenta_33,similarity
placenta_110,placenta_60,similarity
placenta_110,placenta_47,similarity
placenta_110,placenta_52,similarity
placenta_110,placenta_50,similarity
