Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,disease,sampling time group,cohort,tissue,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_taxid_ch1,Sample_description,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_laboratory,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_data_row_count,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_relation,Sample_supplementary_file_1,Series_sample_id
565234_4,GSM5768345,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, pre-eclampsia, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508576,NONE,GSM5768345
662256_3,GSM5768346,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, pre-eclampsia, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508577,NONE,GSM5768346
839621_1,GSM5768347,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508578,NONE,GSM5768347
839621_4,GSM5768348,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508580,NONE,GSM5768348
839621_3,GSM5768349,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508579,NONE,GSM5768349
930841_1,GSM5768350,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508581,NONE,GSM5768350
930841_2,GSM5768351,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508582,NONE,GSM5768351
930841_3,GSM5768352,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508583,NONE,GSM5768352
683266_1,GSM5768353,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Validation 1, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation1_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508584,NONE,GSM5768353
931746_3,GSM5768354,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508585,NONE,GSM5768354
683266_2,GSM5768355,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Validation 1, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation1_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508586,NONE,GSM5768355
683266_3,GSM5768356,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Validation 1, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation1_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508587,NONE,GSM5768356
683266_4,GSM5768357,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, Post-partum, Validation 1, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation1_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508588,NONE,GSM5768357
702116_1,GSM5768358,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Validation 1, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation1_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508589,NONE,GSM5768358
702116_2,GSM5768359,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Validation 1, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation1_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508590,NONE,GSM5768359
702116_4,GSM5768360,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, Post-partum, Validation 1, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation1_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508592,NONE,GSM5768360
702116_3,GSM5768361,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Validation 1, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation1_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508591,NONE,GSM5768361
897309_2,GSM5768362,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Validation 1, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation1_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508594,NONE,GSM5768362
897309_1,GSM5768363,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Validation 1, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation1_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508593,NONE,GSM5768363
